País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Norway,Mujeres,Técnicos y profesionales de nivel medio,2014,30.04,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Norway,Mujeres,Personal de apoyo administrativo,2014,25.59,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Norway,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,23.68,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Norway,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,22.6,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Norway,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,24.22,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Norway,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,24.41,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Norway,Mujeres,Ocupaciones elementales,2014,21.3,Currency: NOR - Euro (EUR),"Repository: Eurostat | Data reference period: September | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Total,2014,5.66,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Directores y gerentes,2014,11.03,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Profesionales científicos e intelectuales,2014,8.04,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Técnicos y profesionales de nivel medio,2014,5.44,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Personal de apoyo administrativo,2014,4.19,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.17,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.3,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,4.19,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Operadores de instalaciones y máquinas y ensambladores,2014,4.27,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Total,Ocupaciones elementales,2014,3.08,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Total,2014,5.87,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Directores y gerentes,2014,12.57,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Profesionales científicos e intelectuales,2014,8.7,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Técnicos y profesionales de nivel medio,2014,6.15,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Personal de apoyo administrativo,2014,4.22,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.44,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.43,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,4.42,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,4.41,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Hombres,Ocupaciones elementales,2014,3.39,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Total,2014,5.42,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Directores y gerentes,2014,9.09,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Profesionales científicos e intelectuales,2014,7.68,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Técnicos y profesionales de nivel medio,2014,4.76,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Personal de apoyo administrativo,2014,4.17,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.03,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.02,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,3.07,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,3.63,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Poland,Mujeres,Ocupaciones elementales,2014,2.87,Currency: POL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Total,Total,2014,5.24,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Directores y gerentes,2014,8.55,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Profesionales científicos e intelectuales,2014,8.6,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Técnicos y profesionales de nivel medio,2014,6.14,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Personal de apoyo administrativo,2014,4.57,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.68,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.81,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,4.03,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Operadores de instalaciones y máquinas y ensambladores,2014,3.95,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Ocupaciones elementales,2014,3.58,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Total,Ocupaciones militares,2014,6.02,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Total,2014,5.51,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Directores y gerentes,2014,9.12,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Profesionales científicos e intelectuales,2014,8.91,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Técnicos y profesionales de nivel medio,2014,6.7,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Personal de apoyo administrativo,2014,4.67,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,4.25,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.66,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,4.17,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,4.34,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Ocupaciones elementales,2014,3.55,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Hombres,Ocupaciones militares,2014,6.16,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Total,2014,4.99,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Directores y gerentes,2014,7.69,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Profesionales científicos e intelectuales,2014,8.4,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Técnicos y profesionales de nivel medio,2014,5.5,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Personal de apoyo administrativo,2014,4.51,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.38,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,4.23,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,3.42,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,3.24,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Ocupaciones elementales,2014,3.59,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Portugal,Mujeres,Ocupaciones militares,2014,5.01,Currency: PRT - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Romania,Total,Total,2014,2.79,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Directores y gerentes,2014,6.67,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Profesionales científicos e intelectuales,2014,4.17,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Técnicos y profesionales de nivel medio,2014,2.99,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Personal de apoyo administrativo,2014,2.38,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,1.6,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,1.46,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,2.27,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Operadores de instalaciones y máquinas y ensambladores,2014,2.25,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Total,Ocupaciones elementales,2014,1.53,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Total,2014,2.85,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Directores y gerentes,2014,6.81,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Profesionales científicos e intelectuales,2014,4.74,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Técnicos y profesionales de nivel medio,2014,3.21,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Personal de apoyo administrativo,2014,2.5,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,1.57,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,1.4,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,2.36,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,2.36,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Hombres,Ocupaciones elementales,2014,1.54,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Total,2014,2.72,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Directores y gerentes,2014,6.47,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Profesionales científicos e intelectuales,2014,3.86,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Técnicos y profesionales de nivel medio,2014,2.74,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Personal de apoyo administrativo,2014,2.31,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,1.62,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,1.57,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,1.98,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,2.0,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Romania,Mujeres,Ocupaciones elementales,2014,1.52,Currency: ROU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Total,2014,3.11,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Directores y gerentes,2014,5.62,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Profesionales científicos e intelectuales,2014,4.32,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Técnicos y profesionales de nivel medio,2014,3.42,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Personal de apoyo administrativo,2014,2.95,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,2.11,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.26,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,2.51,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Operadores de instalaciones y máquinas y ensambladores,2014,2.69,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Total,Ocupaciones elementales,2014,2.07,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Total,2014,3.24,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Directores y gerentes,2014,5.92,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Profesionales científicos e intelectuales,2014,4.78,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Técnicos y profesionales de nivel medio,2014,3.77,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Personal de apoyo administrativo,2014,3.01,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,2.27,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
